team;9.407407407407407;unit,a-team,baseball_team,basketball_team,battery,crew,defense,flying_squad,football_team,hit_squad,hockey_team,junior_varsity,little-league_team,major-league_team,minor-league_team,offense,police_squad,powerhouse,second_string,section,varsity
tea;6.8;beverage,cambric_tea,cuppa,herb_tea,ice_tea,sun_tea
timer;11.60377358490566;timepiece,chronograph,parking_meter,stopwatch
sweater;4.982142857142857;garment,cardigan,pullover,turtleneck
twig;7.821428571428571;branch,brier,wand,withe
speed;7.444444444444445;rate,airspeed,angular_velocity,escape_velocity,groundspeed,hypervelocity,muzzle_velocity,peculiar_velocity,radial_velocity,speed_of_light,steerageway,terminal_velocity
falcon;8.60377358490566;hawk,caracara,gyrfalcon,hobby,kestrel,peregrine,pigeon_hawk,sparrow_hawk
feather;7.26;animal_material,body_covering,aftershaft,bastard_wing,contour_feather,down,flight_feather,hackle,marabou,scapular
paint;6.105263157894737;coating,coloring_material,acrylic,antifouling_paint,coat_of_paint,distemper,enamel,encaustic,finger_paint,house_paint,oil_paint,semigloss,spray_paint,water-base_paint
gust;8.351851851851851;wind,bluster,puff,sandblast
bird;4.142857142857143;vertebrate,apodiform_bird,aquatic_bird,archaeopteryx,archaeornis,bird_of_passage,bird_of_prey,caprimulgiform_bird,carinate,cock,coraciiform_bird,cuculiform_bird,dickeybird,gallinaceous_bird,hen,ibero-mesornis,nester,night_bird,nonpasserine_bird,parrot,passerine,piciform_bird,protoavis,ratite,sinornis,trogon,twitterer
vote;13.371428571428572;choice,block_vote,casting_vote,multiple_voting,secret_ballot,split_ticket,straight_ticket,veto,write-in
water;3.574074074074074;binary_compound,liquid,bath_water,bilge,dishwater,distilled_water,fresh_water,ground_water,hard_water,holy_water,limewater,meltwater,seawater,slush,soft_water,tap_water,water_of_crystallization
sail;9.283018867924529;piece_of_cloth,balloon_sail,crossjack,fore-and-aft_sail,foresail,headsail,main-topsail,mainsail,press_of_sail,royal,save-all,skysail,square_sail,topgallant,topsail
wheel;5.053571428571429;machine,balance_wheel,bicycle_wheel,buffing_wheel,car_wheel,cartwheel,daisy_print_wheel,driving_wheel,gear,grinding_wheel,handwheel,nosewheel,paddlewheel,pinwheel,potter,ratchet_wheel,roller,roulette,rowel,sprocket,trundle,wagon_wheel,waterwheel,waterwheel
wife;7.5;spouse,woman,battle-ax,crown_princess,first_lady,golf_widow,honest_woman,housewife,marchioness,matron,mayoress,missus,old_lady,sheika,signora,trophy_wife,uxor,vicereine,viscountess
wolf;5.678571428571429;canine,coyote,red_wolf,timber_wolf,white_wolf,wolf_pup
cloud;5.2592592592592595;physical_phenomenon,aerosol,coma,cosmic_dust,dust_cloud,mushroom,nebula
wound;6.982456140350878;injury,abrasion,bite,cut,laceration,raw_wound,stigmata
